row_index,hhid2,baseline_high,n_specifications,n_high,strict_robust_high,high_in_all_available,never_high,switcher,n_baseline_switches,switch_drivers,switch__equal_indicator_weights,switch__flood_binary_omitted,switch__flood_depth_omitted,switch__literacy_direction_reversed,switch__literacy_omitted,switch__loan_burden_direction,switch__loan_omitted,switch__robust_p01_p99_bounds,switch__zero_meal_households_excluded,switch__zero_meals_as_missing
4645,5126,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4646,5127,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
4647,5128,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4648,5129,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4649,513,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4650,5130,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4651,5132,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4652,5133,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4653,5134,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4654,5135,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4655,5137,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4656,5138,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4657,5139,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4658,514,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4659,5140,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4660,5141,True,11,5,False,False,False,True,6,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,True,True,True,True,False,False
4661,5142,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4662,5143,True,11,8,False,False,False,True,3,flood_binary_omitted|literacy_direction_reversed|literacy_omitted,False,True,False,True,True,False,False,False,False,False
4663,5144,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4664,5145,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4665,5146,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4666,5147,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4667,5148,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4668,5149,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4669,515,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4670,5150,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4671,5151,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
4672,5152,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4673,5153,False,11,5,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,False,False,True,True,True,True,True,False,False,False
4674,5154,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4675,5155,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4676,5156,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4677,5157,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4678,5158.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4679,5158.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4680,5159,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4681,516,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4682,5160,True,11,10,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
4683,5161,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4684,5162,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4685,5163,False,11,1,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
4686,5164,True,11,10,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
4687,5165,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4688,5166,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4689,5167,False,11,4,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|loan_burden_direction|loan_omitted,True,True,False,False,False,True,True,False,False,False
4690,5168,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4691,5169,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4692,517,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4693,5171,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4694,5172,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4695,5173,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4696,5174,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4697,5175,False,11,5,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,False,False,True,True,True,True,True,False,False,False
4698,5176,False,11,4,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|loan_burden_direction|loan_omitted,True,True,False,False,False,True,True,False,False,False
4699,5177,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4700,5178,False,11,5,False,False,False,True,5,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,False,False,True,True,True,True,True,False,False,False
4701,5179,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4702,518,True,11,6,False,False,False,True,5,literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,True,True,True,True,True,False,False
4703,5180,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4704,5181.1,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|literacy_direction_reversed|literacy_omitted,True,True,False,True,True,False,False,False,False,False
4705,5181.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4706,5182,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4707,5183,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4708,5184,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4709,5185,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4710,5186.1,False,11,1,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4711,5186.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4712,5187,True,11,6,False,False,False,True,5,equal_indicator_weights|flood_binary_omitted|flood_depth_omitted|literacy_direction_reversed|literacy_omitted,True,True,True,True,True,False,False,False,False,False
4713,5188,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4714,5189,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4715,519,False,11,8,False,False,False,True,8,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds|zero_meal_households_excluded|zero_meals_as_missing,False,False,True,True,True,True,True,True,True,True
4716,5190.1,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4717,5190.2,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4718,5191,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4719,5192,False,11,2,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
4720,5193,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4721,5194,False,11,3,False,False,False,True,3,literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,False,True,False,True,True,False,False,False
4722,5195,True,11,8,False,False,False,True,3,loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,False,False,False,True,True,True,False,False
4723,5196.1,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4724,5196.2,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4725,5196.3,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
4726,5197,False,11,4,False,False,False,True,4,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,True,True,False,True,True,False,False,False
4727,5198,True,11,10,False,False,False,True,1,flood_binary_omitted,False,True,False,False,False,False,False,False,False,False
4728,5199,False,11,4,False,False,False,True,4,flood_depth_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted,False,False,True,True,False,True,True,False,False,False
4729,52,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4730,520,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4731,5200,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4732,5201,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4733,5202,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4734,5203.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4735,5203.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
4736,5204,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
